DayOfYear,MinuteOfDay,Duration
344,927,0.01
344,928,0.89
344,928,0.09
344,929,0.03
344,1207,0.03
344,1207,0.06
344,1208,0.17
344,1208,0.09
344,1208,0.0
344,1208,0.12
344,1208,0.17
344,1208,0.09
344,1213,0.39
344,1213,0.1
344,1213,0.06
344,1214,0.04
344,1215,0.2
344,1216,0.39
344,1217,0.72
344,1221,0.56
344,1224,2.35
344,1355,0.09
344,1355,0.16
344,1356,0.21
344,1359,0.31
344,1361,0.45
344,1361,0.06
344,1400,0.22
344,1410,0.5
344,1410,0.06
344,1410,0.35
344,1411,0.12
344,1411,0.24
344,1412,0.06
344,1413,0.4
344,1419,0.0
344,1420,0.1
344,1421,0.17
344,1421,0.12
344,1423,0.03
344,1424,0.13
344,1424,0.04
344,1426,0.14
344,1436,0.01
344,1436,0.07
345,1,0.17
345,5,13.31
345,14,0.03
345,15,0.14
345,15,0.0
345,43,0.05
345,44,0.25
345,46,0.06
345,46,0.12
345,67,0.05
345,70,0.12
345,80,0.09
345,80,0.1
345,91,0.06
345,91,0.04
345,93,0.08
345,162,0.25
345,162,0.04
345,162,0.21
345,163,0.07
345,163,0.32
345,164,0.33
345,164,0.09
345,164,0.21
345,165,0.28
345,165,0.24
345,166,0.25
345,166,0.29
345,167,0.14
345,167,0.08
345,167,0.14
345,167,0.17
345,169,0.02
345,169,0.12
345,169,0.08
345,169,0.02
345,169,0.11
345,169,0.04
345,170,0.1
345,170,0.07
345,170,0.06
345,170,0.06
345,482,0.4
345,483,0.1
345,483,0.31
345,484,0.11
345,485,0.22
345,487,0.39
345,487,0.11
345,488,0.32
345,489,0.13
345,490,0.24
345,490,0.13
345,490,0.14
345,491,0.18
345,491,0.01
345,491,0.07
345,491,0.16
345,491,0.06
345,493,0.67
345,494,0.23
345,496,0.14
345,496,0.07
345,642,1.25
345,643,0.3
345,644,0.17
345,668,0.19
345,668,0.1
345,670,0.33
345,670,0.03
345,673,0.13
345,673,0.09
345,674,0.11
345,676,0.05
345,678,0.18
345,678,0.1
345,678,0.11
345,678,0.07
345,679,0.12
345,681,0.03
345,681,0.09
345,682,0.21
345,682,0.1
345,682,0.08
345,781,0.38
345,781,0.07
345,782,0.21
345,784,0.12
345,789,0.29
345,789,0.02
345,790,0.28
345,791,0.12
345,819,0.34
345,819,0.13
345,819,0.12
345,819,0.07
345,972,0.38
345,972,0.04
345,973,0.04
345,1020,0.24
345,1020,0.33
345,1020,0.08
345,1020,0.06
345,1025,0.4
345,1025,0.36
345,1026,0.15
345,1026,0.03
345,1027,0.06
345,1027,0.04
345,1076,0.69
345,1076,0.09
345,1077,0.03
345,1077,0.08
345,1078,0.09
345,1078,0.07
345,1083,0.0
345,1083,0.13
345,1084,0.0
345,1084,0.03
345,1089,0.0
345,1089,0.12
345,1091,0.0
345,1091,0.04
345,1096,0.0
345,1097,0.23
345,1097,0.2
345,1098,0.14
345,1218,0.51
345,1219,0.53
345,1220,0.45
345,1221,0.15
345,1222,0.03
346,88,0.06
346,88,0.1
346,88,0.12
346,89,0.12
346,133,0.08
346,750,0.27
346,750,0.07
346,750,0.1
346,754,0.08
346,755,0.2
346,767,0.36
346,767,0.11
346,767,0.12
346,767,0.05
346,768,0.42
346,769,0.49
346,770,0.24
346,770,0.07
346,770,0.23
346,771,0.12
346,778,0.28
346,780,0.12
346,780,0.04
346,782,0.01
346,782,0.03
346,788,0.04
346,933,0.41
346,933,0.09
346,935,0.13
346,941,0.0
346,941,0.15
346,941,0.15
346,949,0.21
346,949,0.02
346,949,0.1
346,951,0.31
346,951,0.16
346,951,0.29
346,953,0.26
346,1009,0.23
346,1009,0.11
346,1019,0.25
346,1020,0.55
346,1045,0.15
346,1047,0.6
346,1047,0.06
346,1053,0.55
346,1053,0.07
346,1125,0.52
346,1125,0.28
346,1126,0.03
346,1126,0.2
346,1128,0.3
346,1130,0.41
346,1132,0.11
346,1140,0.08
346,1140,0.03
346,1141,0.15
346,1154,0.2
346,1155,0.05
346,1155,0.07
346,1155,0.19
346,1159,0.19
346,1160,0.16
346,1160,0.08
346,1160,0.03
346,1161,0.31
346,1161,0.17
346,1161,0.2
346,1163,0.1
346,1164,0.05
346,1164,0.11
346,1164,0.04
346,1164,0.14
346,1165,0.15
346,1167,0.19
346,1171,0.17
346,1171,0.12
346,1171,0.11
346,1172,0.03
346,1172,0.06
346,1172,0.06
346,1174,0.17
346,1174,0.03
346,1175,0.22
346,1175,0.04
346,1176,0.11
346,1176,0.04
346,1177,0.18
346,1177,0.28
346,1177,0.15
346,1178,0.07
346,1178,0.07
346,1178,0.11
346,1179,0.16
346,1179,0.19
346,1179,0.12
346,1180,0.09
346,1180,0.03
346,1180,0.01
346,1181,0.06
346,1181,0.05
346,1181,0.03
346,1182,0.09
346,1182,0.22
346,1183,0.1
346,1188,0.32
346,1188,0.2
346,1188,0.1
346,1189,0.2
346,1189,0.3
346,1190,0.69
346,1190,0.55
346,1190,0.19
346,1191,0.14
346,1192,1.18
346,1192,0.06
346,1193,0.2
346,1193,0.3
346,1194,0.3
346,1194,0.02
346,1194,0.23
346,1195,0.21
346,1195,0.19
346,1195,0.18
346,1195,0.03
346,1196,0.23
346,1222,0.29
346,1225,0.12
346,1271,0.19
346,1271,0.02
346,1271,0.12
346,1272,0.14
346,1272,0.13
346,1272,0.09
346,1272,0.08
346,1273,0.2
346,1273,0.23
346,1273,0.22
346,1274,0.27
346,1276,0.14
346,1277,0.1
346,1277,0.1
346,1279,0.39
346,1279,0.02
346,1279,0.12
346,1279,0.12
346,1281,0.09
346,1282,0.26
346,1282,0.28
346,1282,0.24
346,1284,0.12
346,1285,0.03
346,1285,0.11
346,1285,0.04
346,1286,0.07
346,1299,0.86
346,1299,0.02
346,1301,0.19
346,1301,0.25
346,1302,0.17
346,1304,0.42
346,1304,0.2
346,1304,0.14
346,1305,0.13
346,1306,0.68
346,1306,0.18
346,1307,0.2
346,1308,0.47
346,1310,0.27
346,1310,0.19
346,1310,0.08
346,1312,0.32
346,1312,0.17
346,1314,0.35
346,1315,0.34
346,1315,0.3
346,1316,0.2
346,1317,0.43
346,1317,0.13
346,1318,0.23
346,1318,0.2
346,1318,0.09
346,1319,0.2
346,1319,0.2
346,1320,0.39
346,1320,0.14
346,1321,0.19
346,1321,0.06
346,1321,0.09
346,1321,0.36
346,1322,0.1
346,1323,0.92
346,1325,0.92
346,1325,0.07
346,1326,0.21
346,1327,0.4
346,1327,0.38
346,1327,0.07
346,1329,0.67
346,1330,0.3
346,1330,0.21
346,1331,0.45
346,1332,0.12
346,1340,0.41
346,1340,0.01
346,1341,0.18
346,1341,0.07
346,1342,0.14
346,1342,0.09
346,1342,0.15
346,1343,0.13
346,1344,0.16
346,1344,0.25
346,1346,0.2
346,1346,0.06
346,1346,0.01
346,1346,0.12
346,1390,0.24
346,1391,0.07
346,1391,0.2
346,1392,0.31
346,1393,0.23
346,1393,0.01
346,1393,0.09
346,1393,0.17
347,4,0.09
347,526,0.54
347,526,0.39
347,527,0.32
347,527,0.0
347,527,0.1
347,527,0.1
347,528,0.16
347,528,0.04
347,528,0.02
347,535,0.12
347,545,0.12
347,585,0.33
347,585,0.28
347,703,0.18
347,704,0.12
347,704,0.18
347,704,0.19
347,704,0.08
347,704,0.17
347,709,0.05
347,709,0.0
347,729,0.17
347,730,0.39
347,730,0.09
347,730,0.1
347,731,0.11
347,731,0.02
347,731,0.15
347,739,0.36
347,740,0.24
347,740,0.1
347,740,0.32
347,741,0.12
347,745,0.07
347,745,0.04
347,745,0.21
347,745,0.06
347,747,0.73
347,747,0.45
347,748,0.33
347,749,0.06
347,749,0.17
347,749,0.05
347,749,0.14
347,750,0.1
347,750,0.22
347,750,0.08
347,751,0.18
347,751,0.1
347,751,0.2
347,752,0.15
347,752,0.16
347,752,0.01
347,752,0.17
347,753,0.27
347,754,0.08
347,754,0.08
347,756,0.51
347,756,0.22
347,756,0.06
347,757,0.02
347,757,0.29
347,757,0.08
347,758,0.14
347,760,0.07
347,760,0.13
347,760,0.05
347,761,0.31
347,761,0.09
347,761,0.05
347,761,0.03
347,762,0.23
347,762,0.32
347,762,0.29
347,763,0.23
347,763,0.07
347,765,0.08
347,765,0.13
347,768,0.23
347,768,0.06
347,769,0.04
347,772,0.27
347,772,0.17
347,834,0.08
347,834,0.09
347,868,0.16
347,1263,0.16
347,1263,0.05
347,1263,0.12
347,1263,0.03
347,1263,0.03
347,1263,0.11
347,1264,0.01
347,1264,0.2
347,1264,0.01
347,1264,0.08
347,1265,0.12
347,1266,0.08
347,1266,0.21
347,1266,0.02
347,1266,0.12
347,1266,0.01
347,1266,0.07
347,1268,0.1
347,1268,0.06
347,1269,0.12
347,1270,0.08
347,1270,0.12
347,1271,0.08
347,1271,0.09
347,1272,0.07
347,1272,0.14
347,1272,0.05
347,1273,0.14
347,1273,0.04
347,1273,0.11
347,1273,0.1
347,1274,0.35
347,1274,0.27
347,1274,0.14
347,1274,0.07
347,1275,0.11
347,1275,0.04
347,1275,0.07
347,1276,0.13
347,1276,0.07
347,1297,0.56
347,1297,0.06
347,1298,0.44
347,1298,0.05
347,1298,0.35
347,1298,0.15
347,1299,0.09
347,1299,0.12
347,1299,0.31
347,1299,0.16
347,1300,1.02
347,1301,0.35
347,1301,0.2
347,1302,0.22
347,1302,0.33
347,1302,0.07
347,1303,0.27
347,1319,1.48
347,1320,0.06
347,1320,0.01
347,1320,0.2
347,1320,0.06
347,1321,0.04
347,1321,0.03
347,1322,0.06
347,1323,0.34
347,1323,0.04
347,1324,0.03
347,1325,0.23
347,1333,0.04
347,1369,0.54
347,1418,0.15
347,1418,0.17
347,1418,0.03
347,1419,0.12
347,1419,0.14
347,1419,0.09
347,1419,0.05
347,1419,0.14
347,1420,0.3
347,1420,0.16
347,1420,0.11
347,1421,0.25
347,1422,0.28
347,1422,0.12
347,1423,0.3
347,1423,0.4
347,1425,0.24
347,1435,0.57
347,1435,0.09
347,1435,0.1
347,1436,0.41
347,1436,0.02
347,1436,0.01
347,1436,0.07
347,1436,0.01
347,1436,0.1
347,1436,0.17
347,1437,0.28
347,1437,0.18
347,1437,0.04
348,15,0.28
348,16,0.04
348,16,0.03
348,16,0.04
348,16,0.03
348,16,0.09
348,16,0.1
348,17,0.17
348,18,0.08
348,18,0.23
348,19,0.16
348,19,0.04
348,22,0.12
348,23,0.1
348,23,0.04
348,23,0.04
348,24,0.45
348,25,1.21
348,67,0.98
348,707,0.09
348,707,0.09
348,707,0.1
348,708,0.12
348,712,0.04
348,712,0.12
348,712,0.2
348,712,0.04
348,712,0.12
348,717,0.04
348,718,0.26
348,718,0.07
348,718,0.2
348,719,0.2
348,719,0.13
348,746,1.81
348,747,0.5
348,747,0.03
348,747,0.04
348,749,0.51
348,749,0.02
348,749,0.24
348,750,0.33
348,750,0.13
348,750,0.19
348,750,0.12
348,751,0.06
348,751,0.1
348,751,0.26
348,751,0.22
348,752,0.03
348,754,0.05
348,755,0.23
348,755,0.11
348,758,0.1
348,861,0.12
348,886,0.14
348,899,0.11
348,899,0.28
348,899,0.22
348,900,0.08
348,901,0.13
348,901,0.05
348,901,0.06
348,909,0.12
348,909,0.08
348,909,0.3
348,910,0.14
348,910,0.15
348,914,0.12
348,1007,0.12
348,1019,0.11
348,1019,0.1
348,1020,0.26
348,1020,0.17
348,1021,0.29
348,1021,0.13
348,1021,0.07
348,1022,0.1
348,1022,0.12
348,1025,0.12
348,1027,0.29
348,1027,0.12
348,1027,0.01
348,1027,0.04
348,1029,0.22
348,1110,0.19
348,1110,0.15
348,1110,0.02
348,1110,0.01
348,1110,0.15
348,1110,0.18
348,1111,0.08
348,1111,0.07
348,1111,0.28
348,1112,0.1
348,1112,0.07
348,1112,0.12
348,1112,0.05
348,1112,0.35
348,1113,0.26
348,1113,0.04
348,1113,0.07
348,1114,0.28
348,1114,0.24
348,1115,0.39
348,1115,0.18
348,1115,0.1
348,1115,0.12
348,1115,0.01
348,1115,0.2
348,1115,0.06
348,1116,0.19
348,1116,0.37
348,1117,0.32
348,1117,0.2
348,1117,0.48
348,1118,0.06
348,1118,0.01
348,1118,0.21
348,1118,0.07
348,1119,0.19
348,1119,0.15
348,1119,0.12
348,1120,0.2
348,1120,0.2
348,1121,0.12
348,1121,0.04
348,1121,0.18
348,1122,0.41
348,1122,0.11
348,1129,0.13
348,1129,0.06
348,1130,0.64
348,1132,0.29
348,1132,0.31
348,1132,0.35
348,1133,0.26
348,1134,0.56
348,1134,0.19
348,1135,0.5
348,1136,0.1
348,1137,0.08
348,1137,0.13
348,1137,0.03
348,1139,0.17
348,1139,0.05
348,1140,0.11
348,1140,0.15
348,1140,0.15
348,1140,0.09
348,1140,0.01
348,1141,0.0
348,1144,0.0
348,1144,0.26
348,1146,0.0
348,1148,0.21
348,1148,0.28
348,1148,0.05
348,1149,0.14
348,1149,0.08
348,1149,0.4
348,1162,0.28
348,1163,0.14
348,1164,0.29
348,1164,0.09
348,1168,0.14
348,1171,0.25
348,1172,0.16
348,1174,0.21
348,1174,0.1
348,1174,0.14
348,1174,0.05
348,1174,0.1
348,1175,0.08
348,1175,0.07
348,1175,0.04
348,1175,0.1
348,1180,0.08
348,1181,0.06
348,1182,0.1
348,1182,0.13
348,1182,0.04
348,1183,0.03
348,1183,0.01
348,1184,0.15
348,1186,0.31
348,1187,0.02
348,1187,0.03
348,1188,0.04
348,1193,0.01
348,1194,0.04
348,1195,0.0
348,1195,0.0
348,1198,0.17
348,1198,0.06
348,1198,0.0
348,1204,0.2
348,1204,0.02
348,1204,0.03
348,1205,0.08
348,1205,0.03
348,1205,0.27
348,1205,0.18
348,1206,0.06
348,1206,0.04
348,1207,0.19
348,1207,0.12
348,1208,0.08
348,1209,0.0
348,1213,0.04
348,1213,0.12
348,1229,0.07
348,1229,0.02
348,1230,0.15
348,1230,0.04
348,1230,0.05
348,1231,0.03
348,1231,0.08
348,1390,0.4
348,1391,0.1
348,1392,0.02
348,1393,0.03
348,1393,0.04
348,1394,0.14
348,1400,0.12
348,1401,0.05
348,1401,0.01
348,1401,0.04
349,15,0.11
349,37,0.24
349,37,0.21
349,42,0.23
349,42,0.07
349,42,0.08
349,42,0.01
349,42,0.21
349,44,0.69
349,45,0.14
349,46,0.03
349,47,0.09
349,47,0.13
349,47,0.07
349,48,0.03
349,48,0.01
349,49,0.2
349,50,0.4
349,50,0.1
349,51,0.17
349,51,0.06
349,52,0.17
349,52,0.45
349,52,0.11
349,53,0.24
349,53,0.07
349,53,0.23
349,54,0.12
349,55,0.29
349,55,0.03
349,59,1.06
349,61,1.05
349,65,2.42
349,66,0.34
349,68,0.78
349,68,0.01
349,68,0.1
349,70,0.51
349,70,0.04
349,71,0.65
349,71,0.1
349,72,0.15
349,73,0.34
349,73,0.01
349,74,0.47
349,75,0.04
349,75,0.1
349,78,1.88
349,79,0.68
349,80,0.15
349,81,0.76
349,81,0.41
349,82,0.45
349,82,0.28
349,83,0.15
349,83,0.2
349,83,0.08
349,83,0.2
349,83,0.26
349,84,0.55
349,85,0.18
349,85,0.1
349,86,0.36
349,87,0.22
349,90,0.91
349,91,0.95
349,92,0.15
349,92,0.29
349,92,0.02
349,92,0.17
349,93,0.11
349,93,0.12
349,93,0.09
349,94,0.15
349,96,1.26
349,96,0.33
349,96,0.28
349,96,0.2
349,97,0.36
349,98,0.19
349,98,0.04
349,99,0.49
349,99,0.14
349,100,0.09
349,100,0.06
349,100,0.06
349,578,0.29
349,578,0.16
349,578,0.14
349,578,0.05
349,606,0.45
349,606,0.02
349,607,0.15
349,607,0.2
349,607,0.14
349,610,0.12
349,610,0.02
349,715,0.21
349,715,0.1
349,715,0.15
349,715,0.18
349,716,0.04
349,716,0.01
349,716,0.19
349,716,0.17
349,716,0.07
349,717,0.04
349,725,0.26
349,725,0.14
349,733,0.22
349,733,0.09
349,734,0.17
349,774,0.08
349,775,0.11
349,782,0.12
349,852,0.3
349,852,0.08
349,852,0.13
349,853,0.18
349,853,0.14
349,904,0.46
349,904,0.15
349,904,0.08
349,905,0.07
349,905,0.03
349,905,0.04
349,908,0.23
349,909,0.03
349,909,0.03
349,909,0.06
349,909,0.1
349,1001,0.29
349,1002,0.09
349,1002,0.18
349,1002,0.21
349,1166,0.14
349,1166,0.03
349,1166,0.07
349,1166,0.07
349,1167,0.04
349,1227,0.97
349,1228,0.03
349,1228,0.04
349,1228,0.04
349,1229,0.1
349,1229,0.06
349,1230,0.99
349,1231,0.11
349,1231,0.21
349,1231,0.71
349,1232,0.77
349,1233,0.08
349,1233,0.22
349,1234,0.23
349,1235,0.44
349,1235,0.12
349,1236,0.34
349,1236,0.04
349,1237,0.37
349,1237,0.01
349,1237,0.12
349,1239,0.26
349,1239,0.12
349,1240,0.58
349,1240,0.01
349,1244,0.69
349,1244,0.04
349,1245,0.14
349,1246,0.31
349,1247,0.57
349,1247,0.03
349,1248,0.07
349,1315,0.13
349,1315,0.1
349,1316,0.21
349,1316,0.04
349,1316,0.12
349,1316,0.04
349,1334,0.12
349,1334,0.08
349,1371,0.45
349,1371,0.03
349,1371,0.05
349,1372,0.13
349,1372,0.03
349,1373,0.04
349,1373,0.12
349,1373,0.12
349,1374,0.12
349,1374,0.12
349,1375,0.23
349,1375,0.02
349,1379,0.07
350,27,0.1
350,28,0.04
350,28,0.02
350,28,0.03
350,29,0.04
350,29,0.12
350,29,0.18
350,30,0.32
350,30,0.1
350,33,0.24
350,33,0.07
350,33,0.01
350,34,0.11
350,35,0.05
350,35,0.2
350,35,0.09
350,47,0.0
350,47,0.1
350,47,0.12
350,47,0.11
350,48,0.34
350,52,0.04
350,112,0.04
350,112,0.05
350,117,0.07
350,117,0.05
350,170,0.34
350,171,0.33
350,171,0.01
350,171,0.01
350,171,0.1
350,172,0.35
350,173,0.7
350,174,0.36
350,175,0.21
350,176,0.37
350,176,0.1
350,176,0.1
350,176,0.17
350,176,0.12
350,176,0.04
350,176,0.03
350,177,0.01
350,177,0.39
350,178,0.17
350,178,0.42
350,178,0.14
350,179,0.07
350,179,0.78
350,180,0.68
350,181,0.24
350,181,0.02
350,182,0.41
350,183,1.08
350,185,0.45
350,185,0.05
350,185,0.14
350,186,0.7
350,187,0.65
350,189,0.59
350,190,0.99
350,191,0.29
350,191,0.81
350,191,0.01
350,192,0.11
350,193,0.31
350,198,2.19
350,198,0.02
350,204,0.48
350,205,0.72
350,208,0.66
350,209,0.69
350,211,1.03
350,212,0.28
350,212,0.41
350,213,0.32
350,217,2.42
350,218,0.09
350,218,0.33
350,221,0.86
350,221,0.04
350,221,0.35
350,227,1.26
350,228,0.7
350,229,0.26
350,234,3.13
350,234,0.04
350,236,0.51
350,237,0.35
350,241,0.66
350,243,0.97
350,243,0.1
350,245,0.44
350,246,0.57
350,249,0.77
350,249,0.3
350,253,1.55
350,254,0.91
350,258,0.35
350,259,0.05
350,259,0.12
350,261,0.08
350,734,0.12
350,734,0.01
350,735,0.09
350,736,0.15
350,736,0.21
350,740,0.12
350,740,0.17
350,744,0.1
350,744,0.12
350,754,0.08
350,755,0.04
350,755,0.15
350,755,0.12
350,756,0.23
350,756,0.12
350,756,0.04
350,759,0.34
350,759,0.06
350,760,0.03
350,761,0.08
350,761,0.01
350,762,0.03
350,762,0.0
350,762,0.06
350,762,0.15
350,777,0.24
350,777,0.12
350,842,0.06
350,843,0.03
350,843,0.16
350,843,0.1
350,843,0.06
350,844,0.26
350,844,0.07
350,848,0.31
350,848,0.04
350,849,0.54
350,849,0.37
350,850,0.02
350,850,0.1
350,851,0.61
350,852,0.18
350,852,0.06
350,856,1.8
350,856,0.02
350,856,0.02
350,857,0.07
350,857,0.27
350,857,0.09
350,857,0.18
350,857,0.01
350,858,0.26
350,858,0.26
350,858,0.14
350,862,0.2
350,862,0.12
350,881,0.14
350,881,0.06
350,882,0.1
350,883,0.08
350,883,0.32
350,888,0.19
350,888,0.14
350,889,0.01
350,889,0.01
350,889,0.03
350,890,0.16
350,890,0.11
350,890,0.05
350,890,0.13
350,891,0.41
350,891,0.14
350,892,0.1
350,892,0.0
350,892,0.01
350,893,0.15
350,894,0.58
350,894,0.04
350,894,0.2
350,894,0.04
350,894,0.14
350,895,0.62
350,895,0.2
350,902,0.16
350,1004,0.04
350,1004,0.05
350,1113,0.11
350,1113,0.06
350,1203,0.13
350,1204,0.14
350,1205,0.43
350,1205,0.22
350,1205,0.07
350,1205,0.12
350,1206,0.17
350,1206,0.1
350,1206,0.06
350,1206,0.09
350,1206,0.19
350,1335,0.41
350,1338,0.07
350,1338,0.15
350,1338,0.08
350,1339,0.04
350,1339,0.04
350,1339,0.03
350,1339,0.08
350,1339,0.14
350,1339,0.08
350,1340,0.15
350,1340,0.03
350,1340,0.13
350,1340,0.14
350,1340,0.14
350,1341,0.18
350,1341,0.08
350,1341,0.18
350,1342,0.03
350,1342,0.05
350,1342,0.28
350,1342,0.04
350,1342,0.11
350,1342,0.03
350,1342,0.04
350,1343,0.21
350,1344,0.13
350,1344,0.02
350,1344,0.31
350,1344,0.27
350,1350,0.23
350,1350,0.2
350,1350,0.16
350,1356,0.12
350,1356,0.23
350,1359,0.16
350,1359,0.04
350,1360,0.04
350,1422,0.2
350,1423,0.24
350,1423,0.09
350,1423,0.1
350,1424,0.12
350,1424,0.14
350,1424,0.1
350,1425,0.13
350,1425,0.33
350,1425,0.09
350,1425,0.16
350,1426,0.13
350,1426,0.12
350,1426,0.44
350,1426,0.19
350,1427,0.24
350,1427,0.05
350,1427,0.12
350,1427,0.18
350,1428,0.08
350,1428,0.09
350,1430,0.6
350,1431,0.36
350,1431,0.1
350,1431,0.17
350,1431,0.13
350,1431,0.17
350,1432,0.36
351,5,0.09
351,7,0.48
351,7,0.2
351,7,0.14
351,7,0.07
351,8,0.14
351,8,0.14
351,10,0.31
351,11,0.15
351,11,0.15
351,12,0.12
351,12,0.14
351,13,0.18
351,14,0.17
351,14,0.11
351,74,0.29
351,75,0.16
351,75,0.15
351,75,0.04
351,75,0.09
351,76,0.03
351,78,0.27
351,78,0.12
351,132,0.12
351,137,0.61
351,139,1.18
351,141,1.92
351,142,0.4
351,142,0.14
351,143,0.23
351,143,0.09
351,143,0.18
351,144,0.5
351,145,0.26
351,145,0.22
351,145,0.04
351,145,0.07
351,145,0.04
351,147,0.15
351,147,0.1
351,147,0.14
351,150,2.19
351,154,2.21
351,156,0.22
351,156,0.1
351,156,0.1
351,589,1.28
351,590,0.2
351,590,0.26
351,591,0.12
351,591,0.1
351,611,0.2
351,611,0.01
351,613,1.42
351,613,0.04
351,613,0.23
351,615,0.07
351,615,0.18
351,615,0.06
351,616,0.46
351,617,0.08
351,618,0.52
351,618,0.21
351,1387,0.26
351,1387,0.06
351,1387,0.02
351,1390,0.05
351,1390,0.23
351,1390,0.11
351,1390,0.07
351,1391,0.31
351,1391,0.05
351,1391,0.15
351,1391,0.05
351,1391,0.06
351,1413,0.16
351,1414,0.15
351,1414,0.1
351,1414,0.11
351,1414,0.1
351,1433,0.25
351,1433,0.03
351,1434,0.06
352,0,0.1
352,30,0.14
352,56,0.17
352,56,0.06
352,56,0.04
352,65,0.37
352,65,0.03
352,65,0.07
352,67,0.28
352,68,0.15
352,74,0.28
352,74,0.06
352,74,0.16
352,74,0.11
352,75,0.34
352,75,0.28
352,75,0.13
352,75,0.14
352,76,0.23
352,76,0.19
352,77,0.46
352,77,0.15
352,77,0.18
352,77,0.26
352,77,0.1
352,77,0.21
352,85,0.16
352,85,0.01
352,178,0.35
352,184,0.08
352,557,0.37
352,557,0.11
352,567,0.17
352,568,0.07
352,568,0.12
352,604,0.99
352,604,0.12
352,604,0.09
352,604,0.07
352,605,0.26
352,605,0.06
352,625,0.14
352,630,0.13
352,634,0.13
352,634,0.12
352,634,0.03
352,1173,0.18
352,1173,0.27
352,1174,0.13
352,1174,0.28
352,1175,0.05
352,1175,0.15
352,1175,0.23
352,1175,0.09
352,1175,0.05
352,1181,3.03
352,1183,1.21
352,1185,0.22
352,1193,4.68
352,1194,0.1
352,1198,2.17
352,1199,0.42
352,1199,0.34
352,1206,0.72
352,1207,0.17
352,1208,0.02
352,1208,0.34
352,1218,1.54
352,1221,1.1
352,1221,0.2
352,1223,1.45
352,1223,0.29
352,1234,1.33
352,1234,0.17
352,1268,0.25
352,1269,0.25
352,1269,0.23
352,1335,0.43
352,1335,0.14
352,1335,0.14
352,1353,0.08
352,1353,0.08
352,1353,0.06
352,1353,0.04
352,1355,0.3
352,1356,0.23
352,1356,0.08
352,1356,0.03
352,1356,0.12
352,1379,0.53
352,1379,0.11
352,1379,0.04
352,1379,0.09
352,1380,0.21
352,1380,0.04
352,1380,0.22
352,1380,0.03
352,1381,0.22
352,1387,0.1
352,1387,0.05
352,1401,0.07
352,1401,0.18
352,1401,0.23
352,1414,0.09
352,1414,0.04
352,1415,0.03
352,1415,0.0
352,1424,0.37
352,1426,0.39
352,1426,0.12
352,1427,0.08
352,1427,0.1
352,1428,0.14
352,1428,0.1
352,1431,0.17
352,1431,0.0
352,1432,0.05
352,1433,0.2
352,1433,0.03
352,1437,0.19
352,1438,0.05
352,1438,0.12
353,67,0.16
353,68,0.2
353,69,0.58
353,70,0.2
353,74,0.08
353,79,0.12
353,79,0.08
353,80,0.18
353,84,1.73
353,84,0.1
353,86,0.89
353,91,1.93
353,93,0.4
353,95,1.02
353,97,0.35
353,97,0.36
353,98,0.55
353,99,0.19
353,99,0.19
353,100,0.29
353,102,1.16
353,104,0.6
353,106,1.43
353,106,0.12
353,107,0.37
353,107,0.27
353,107,0.08
353,108,0.77
353,109,0.3
353,110,0.22
353,110,0.36
353,111,0.36
353,112,0.27
353,113,0.4
353,113,0.15
353,114,0.1
353,114,0.39
353,115,0.32
353,116,0.35
353,116,0.16
353,117,0.39
353,126,5.19
353,127,0.32
353,128,0.78
353,129,0.24
353,130,0.28
353,130,0.32
353,132,0.4
353,135,1.77
353,135,0.05
353,137,1.21
353,141,2.03
353,145,1.93
353,145,0.21
353,146,0.12
353,146,0.09
353,147,0.51
353,147,0.07
353,147,0.23
353,148,0.12
353,148,0.36
353,148,0.17
353,150,0.14
353,151,0.15
353,171,0.0
353,179,0.08
353,567,0.01
353,567,0.17
353,581,0.12
353,621,0.17
353,621,0.02
353,643,0.17
353,643,0.12
353,668,0.33
353,668,0.14
353,671,0.16
353,671,0.07
353,672,0.19
353,1307,0.33
353,1310,0.09
353,1310,0.05
353,1312,0.15
353,1312,0.01
353,1312,0.12
353,1314,0.12
353,1314,0.14
353,1322,0.07
353,1322,0.17
353,1323,0.35
353,1323,0.04
353,1323,0.08
353,1324,0.06
353,1324,0.09
353,1324,0.19
353,1325,0.25
353,1325,0.12
353,1326,0.18
353,1346,0.26
353,1346,0.07
353,1346,0.12
354,127,0.28
354,671,0.67
354,737,1.03
354,737,0.02
354,742,0.12
354,742,0.09
354,758,0.14
354,758,0.03
354,758,0.1
354,758,0.09
354,758,0.2
354,759,0.12
354,759,0.06
354,759,0.1
354,761,0.0
354,769,0.07
354,863,0.41
354,863,0.09
354,886,0.12
354,887,0.16
354,893,0.29
354,894,0.06
354,894,0.06
354,894,0.29
354,918,0.38
354,918,0.17
354,919,0.27
354,919,0.07
354,919,0.03
354,919,0.08
354,920,0.24
354,920,0.11
354,920,0.15
354,921,0.49
354,921,0.07
354,921,0.11
354,1025,1.04
354,1026,0.96
354,1026,0.41
354,1026,0.17
354,1127,0.16
354,1127,0.01
354,1127,0.04
354,1128,0.17
354,1137,0.52
354,1137,0.1
354,1138,0.09
354,1138,0.34
354,1139,0.21
354,1145,0.1
354,1145,0.23
354,1167,0.4
354,1202,0.12
354,1202,0.13
354,1202,0.15
354,1328,0.59
354,1329,0.12
354,1329,0.24
354,1331,0.76
354,1332,0.87
354,1332,0.03
354,1332,0.08
