DayOfYear,MinuteOfDay,Duration
345,1195,30.5
345,1195,24.5
345,1194,28.5
345,1193,29.5
345,1192,30.0
345,1191,30.0
345,1190,29.5
345,1189,30.5
345,1189,26.0
345,1188,4.5
345,1187,29.5
345,1186,30.0
345,1186,25.0
345,1185,25.0
345,1185,18.5
345,1184,27.5
345,1183,30.0
345,1183,30.0
345,1183,15.0
345,1182,28.0
345,1167,57.0
345,1164,364.0
345,1162,10.0
345,1157,26.0
345,1157,82.5
345,1151,291.5
345,1151,15.5
345,1146,335.5
345,1145,30.0
345,1141,130.5
345,1140,99.0
345,1140,73.5
345,122,851.0
345,121,94.0
345,115,93.5
345,113,3.5
345,113,741.5
344,1046,299.0
344,1046,436.0
344,1046,7.5
344,1046,10.0
344,908,1067.0
344,908,73.5
344,784,486.0
344,784,99.0
344,783,7.5
344,783,7.5
344,731,2359.5
344,721,1309.0
344,145,302.0
344,145,558.0
344,71,553.0
344,70,519.0
344,70,15.5
344,66,422.0
344,66,8.0
344,63,440.0
344,62,305.5
344,62,31.5
344,9,330.0
344,9,330.0
344,7,30.0
343,1211,388.0
343,1211,15.0
343,1211,29.0
343,1207,192.0
343,1207,30.0
343,1204,501.0
343,1202,708.5
343,1026,716.0
343,1018,15.0
343,1012,188.5
343,1011,788.0
343,1007,17.0
343,1005,869.5
343,1005,379.5
343,1003,29.0
343,995,33.0
343,990,872.5
343,983,24.5
343,980,156.5
343,980,7.5
343,969,28.5
343,968,82.5
343,965,202.0
343,963,81.5
343,963,20.5
343,941,2064.0
343,941,31.5
343,936,261.0
343,936,26.0
343,927,427.0
343,927,10.0
343,926,290.0
343,169,831.0
343,169,25.5
343,160,265.5
343,159,6.5
343,157,22.0
343,143,254.0
343,53,2522.5
343,52,10.0
343,49,256.0
343,49,143.5
343,49,73.5
343,43,258.0
343,43,21.0
343,28,645.5
343,25,1865.5
343,25,32.0
343,9,3.0
343,5,235.5
343,0,299.5
343,0,23.0
342,1436,107.5
342,1436,224.5
342,1434,30.0
342,1431,123.0
342,1431,30.0
342,1413,192.5
342,1397,631.5
342,1395,921.5
342,1107,5.0
342,1104,787.5
342,1103,29.0
342,1098,301.5
342,1098,16.5
342,1098,8.0
342,1094,140.5
342,1094,31.5
341,1023,31.5
341,1022,7.5
341,1022,15.0
341,549,309.5
341,548,215.5
341,548,266.0
341,547,231.0
341,547,189.0
341,546,59.5
341,539,192.5
341,537,117.5
341,537,7.5
341,537,14.0
341,534,178.0
341,531,116.0
341,528,120.0
341,528,53.5
341,528,3.5
341,524,53.0
341,521,148.0
341,521,3.0
341,521,3.0
341,517,78.5
341,516,113.0
341,516,16.0
341,516,3.5
341,511,108.5
341,511,10.0
341,102,282.0
341,98,161.5
341,95,179.5
341,91,208.5
341,90,150.0
341,83,137.0
341,78,180.5
341,77,93.0
341,63,57.5
341,51,207.0
341,47,155.0
341,34,260.0
341,31,144.0
341,9,133.5
341,4,274.5
341,0,245.0
340,1433,490.0
340,1432,299.0
340,1431,99.5
340,1425,237.0
340,1422,263.5
340,1421,390.5
340,1418,172.0
340,1417,62.5
340,1415,113.5
340,1412,180.5
340,1412,286.0
340,1410,133.0
340,1409,430.5
340,1409,221.0
340,1407,76.0
340,1403,60.5
340,1403,85.5
340,1402,67.0
340,1399,82.5
340,1398,228.5
340,1396,156.5
340,1395,46.0
340,1376,741.5
340,1376,7.0
340,1370,15.0
340,1365,592.0
340,1365,14.0
340,1341,147.5
340,1340,96.0
340,1340,109.5
340,1336,187.0
340,1335,67.5
340,1335,65.0
340,1335,94.5
340,1334,61.5
340,1331,252.0
340,1327,277.5
340,1321,329.0
340,1319,78.5
340,1318,120.0
340,1314,245.5
340,1310,238.0
340,1307,197.0
340,1303,180.0
340,1296,102.5
340,1286,125.5
340,1285,26.0
340,1283,157.5
340,1274,439.5
340,1267,229.5
340,1267,20.0
340,1266,34.0
340,1264,203.5
340,1254,979.0
340,1254,28.5
340,1243,268.0
340,1242,31.5
340,1238,235.0
340,1228,10.0
340,1228,15.5
340,1046,81.5
340,1042,189.5
340,1041,22.5
340,1040,59.5
340,1039,35.0
340,1038,29.5
340,1036,137.5
340,1032,93.0
340,1017,23.5
340,1008,966.5
340,1008,2390.5
340,946,197.5
340,618,245.0
340,618,139.0
339,1303,311.5
339,1301,129.5
339,1298,139.0
339,1295,273.5
339,1291,218.5
339,1289,269.0
339,1277,207.0
339,1275,122.5
339,1273,162.5
339,1268,88.5
339,1264,245.0
339,1261,158.5
339,1206,57.0
339,1200,15.0
339,1195,745.0
339,1195,124.5
339,1191,204.5
339,875,222.5
339,875,2.5
339,875,3.0
339,855,3.0
339,855,3.0
339,854,107.5
339,853,162.5
339,852,620.5
339,852,741.5
339,835,226.0
339,834,3.5
339,826,220.0
339,826,8.5
339,53,55.0
339,5,45.5
339,5,30.0
338,1432,378.5
338,1432,7.5
338,1432,3.5
338,1398,555.5
338,1398,81.5
338,1369,1274.5
338,1369,15.5
338,1257,592.0
338,1253,300.5
338,1140,706.5
338,1140,31.0
338,1103,48.5
338,953,306.0
338,953,15.0
338,953,3.0
338,948,272.0
338,948,41.5
338,944,207.0
338,138,31.5
338,3,186.5
338,2,159.0
338,2,3.0
337,1425,186.5
337,1425,10.0
337,1318,473.0
337,1191,243.0
337,1191,15.5
337,1191,3.0
337,1186,212.5
337,1177,458.0
337,1177,10.0
337,1123,315.0
337,1121,206.5
337,1100,136.0
337,1099,349.0
337,1097,85.5
337,1096,483.0
337,1096,7.5
337,1092,275.5
337,1092,333.5
337,1092,33.0
337,927,393.5
337,927,114.5
337,922,312.5
337,919,135.0
337,916,114.5
337,916,10.0
337,230,1165.0
337,229,335.5
337,229,5.5
337,158,1143.0
337,157,10.0
337,157,3.5
337,70,37.0
337,65,343.0
337,65,30.0
336,1406,257.0
336,1405,71.5
336,1396,51.5
336,1396,15.0
336,1396,241.0
336,1377,7.5
336,1363,31.5
336,1339,309.5
336,1339,7.5
336,1322,29.5
336,1321,24.5
336,1320,22.5
336,1319,25.5
336,1318,16.0
336,1317,28.0
336,1317,4.5
336,1317,13.0
336,1316,30.5
336,1315,27.0
336,1314,30.0
336,1313,30.0
336,1312,30.0
336,1311,19.5
336,1310,15.0
336,1301,11.5
336,1292,1302.5
336,1291,30.0
336,1151,168.5
336,985,15.0
336,985,694.0
336,984,2188.5
336,900,7.5
336,889,598.0
336,887,7.5
336,887,7.5
336,883,266.0
336,883,11.5
336,882,37.0
336,45,15.5
336,42,81.0
336,41,7.5
335,1434,66.5
335,1433,3.0
335,1433,3.5
335,1223,430.0
335,1223,23.5
335,1213,647.0
335,1213,9.0
335,1207,294.0
335,1203,225.0
335,1203,15.5
335,1198,54.0
335,1197,356.5
335,1133,28.0
335,811,201.5
335,810,36.5
335,801,407.5
335,801,611.0
335,778,690.5
335,641,17.0
