DayOfYear,MinuteOfDay,Duration
52,1408,0.21
52,1408,0.17
52,1413,0.14
52,1413,0.1
52,1413,0.11
52,1413,0.1
52,1414,0.02
52,1414,0.12
52,1414,0.02
52,1414,0.15
52,1416,0.12
52,1416,0.12
52,1416,0.1
52,1416,0.12
52,1417,0.13
52,1417,0.35
52,1417,0.04
52,1418,0.06
52,1418,0.12
52,1419,0.21
52,1421,0.12
52,1421,0.14
52,1422,0.12
52,1424,0.1
52,1425,0.02
52,1425,0.1
52,1427,0.08
52,1427,0.1
52,1427,0.09
52,1430,0.17
52,1430,0.1
52,1430,0.04
52,1430,0.04
52,1431,0.12
52,1432,0.12
52,1433,0.12
52,1434,0.23
52,1434,0.12
52,1439,0.12
52,1439,0.17
52,1439,0.12
52,1439,0.17
53,4,0.12
53,5,0.12
53,5,0.21
53,6,0.29
53,13,0.12
53,17,0.12
53,40,0.12
53,42,0.17
53,53,0.02
53,53,0.12
53,192,0.17
53,193,0.12
53,255,0.06
53,259,0.06
53,259,0.12
53,259,0.06
53,260,0.26
53,260,0.07
53,260,0.23
53,542,0.11
53,542,0.16
53,542,0.11
53,542,0.09
53,666,0.07
53,696,0.83
53,696,0.17
53,696,0.02
53,1254,0.29
53,1256,0.13
53,1257,0.06
53,1261,0.21
53,1261,0.2
53,1277,0.06
53,1277,0.23
53,1277,0.18
53,1277,0.09
53,1281,2.53
53,1281,0.1
53,1283,0.18
53,1283,0.06
53,1284,0.38
53,1288,0.5
53,1288,0.19
53,1291,0.14
53,1362,0.26
53,1364,0.18
53,1364,0.34
53,1365,0.04
53,1366,0.03
53,1369,0.07
53,1369,0.1
53,1420,0.17
54,105,0.06
54,106,0.54
54,108,0.42
54,110,0.06
54,619,0.17
54,620,0.1
54,621,0.12
54,623,0.12
54,645,0.13
54,646,0.2
54,646,0.03
54,646,0.2
54,646,0.11
54,842,0.18
54,842,0.14
54,842,0.12
54,843,0.32
54,843,0.06
54,1239,0.15
54,1242,0.12
55,852,0.33
55,1113,0.17
55,1115,1.04
55,1150,0.2
55,1168,0.03
56,139,0.14
56,874,0.21
56,1007,0.21
56,1007,0.21
56,1007,0.27
56,1009,0.51
56,1129,0.16
56,1239,0.09
56,1264,0.2
56,1264,0.07
56,1314,0.12
56,1314,0.04
56,1317,0.07
56,1317,0.09
56,1317,0.06
57,1024,0.08
57,1025,0.12
57,1026,0.22
57,1307,0.31
57,1309,0.12
57,1314,0.83
57,1318,0.83
57,1417,0.12
57,1417,0.08
57,1417,0.12
58,111,0.15
58,112,0.17
58,113,0.09
58,600,0.15
58,600,0.17
58,600,0.06
58,601,0.23
58,601,0.1
58,601,0.09
58,602,0.27
58,603,0.43
58,1049,0.14
58,1050,0.12
58,1079,0.15
58,1082,0.13
58,1082,0.12
58,1083,0.01
58,1103,0.16
58,1103,0.08
58,1106,0.49
58,1106,0.17
58,1106,0.12
58,1106,0.19
58,1106,0.04
58,1107,0.47
58,1108,0.14
58,1109,0.24
58,1109,0.23
58,1109,0.15
58,1250,0.4
58,1250,0.09
58,1251,0.06
58,1251,0.44
58,1251,0.18
58,1251,0.08
58,1252,0.28
58,1252,0.2
58,1253,0.13
58,1253,0.2
58,1254,1.02
58,1254,0.15
58,1255,0.47
58,1257,0.3
58,1257,0.1
58,1428,2.57
58,1429,0.11
58,1430,0.17
58,1430,2.05
58,1430,0.15
58,1431,0.35
59,30,0.24
59,30,0.12
59,550,0.1
59,550,0.1
59,732,0.02
59,795,0.01
59,804,0.01
59,833,0.1
59,834,0.07
59,834,0.12
59,834,0.12
59,834,0.06
59,834,0.05
59,835,0.04
59,845,0.14
59,1186,0.01
59,1262,0.12
59,1270,0.36
59,1270,0.07
59,1398,0.05
60,580,0.03
60,592,0.5
60,592,0.01
60,607,0.05
60,611,0.35
60,631,0.04
60,703,0.12
60,898,0.11
60,898,0.01
60,901,0.03
60,901,0.01
60,1045,0.19
60,1108,0.17
60,1255,0.1
60,1256,0.07
60,1256,0.07
60,1257,0.21
60,1260,0.12
60,1260,0.11
60,1260,0.04
60,1260,0.18
60,1261,0.15
60,1262,0.07
60,1268,0.12
60,1268,0.12
60,1270,0.12
60,1270,0.12
60,1271,0.17
60,1281,0.13
60,1292,0.07
60,1292,0.12
60,1298,0.15
60,1308,0.12
60,1309,0.12
60,1309,0.12
60,1319,0.12
60,1320,0.05
60,1320,0.06
60,1320,0.12
60,1321,0.08
60,1321,0.12
60,1329,0.12
60,1348,0.14
60,1348,0.12
60,1378,0.12
60,1378,0.12
61,146,0.12
61,160,0.12
61,160,0.12
61,170,0.12
61,171,0.23
61,171,0.12
61,177,0.12
61,1008,0.1
61,1009,0.58
61,1009,0.08
61,1010,0.17
61,1010,0.5
61,1019,0.12
61,1044,0.27
61,1060,0.12
61,1060,0.12
61,1060,0.12
61,1064,0.12
61,1076,0.0
61,1157,0.18
61,1157,0.21
61,1157,0.04
61,1161,0.12
61,1215,0.12
61,1221,0.17
61,1348,0.03
61,1348,0.18
61,1349,0.27
61,1366,0.09
61,1369,0.18
62,77,0.16
62,620,0.17
62,620,0.06
62,637,0.12
62,641,0.12
62,641,0.12
62,641,0.12
62,648,0.2
62,648,0.12
62,693,0.17
62,693,0.12
62,693,0.16
62,693,0.12
62,694,0.2
62,694,0.12
62,695,0.07
62,695,0.12
62,1274,0.13
62,1331,0.12
62,1331,0.12
62,1339,0.12
62,1382,0.12
62,1382,0.12
62,1384,0.36
62,1384,0.07
62,1384,0.06
62,1387,0.15
62,1387,0.12
62,1387,0.12
62,1387,0.04
62,1394,0.08
62,1394,0.09
62,1394,0.11
62,1394,0.07
62,1397,0.17
62,1397,0.26
62,1398,0.14
62,1398,0.21
62,1399,0.29
62,1399,0.1
62,1400,0.19
62,1400,0.12
62,1400,0.13
62,1400,0.05
62,1401,0.16
62,1401,0.07
62,1402,0.18
62,1409,0.06
62,1413,0.12
62,1413,0.12
63,61,0.14
63,65,0.12
63,753,0.02
63,756,0.15
63,756,0.12
63,877,0.26
63,877,0.12
63,899,0.12
63,899,0.12
63,909,0.12
63,912,0.12
63,922,0.12
63,935,0.12
63,954,0.06
63,970,0.12
63,1013,0.12
63,1013,0.12
63,1077,0.12
63,1080,0.17
63,1080,0.12
63,1081,0.12
63,1087,0.12
63,1087,0.12
63,1087,0.12
63,1294,0.18
63,1294,0.17
63,1294,0.12
63,1361,0.12
63,1367,0.12
63,1367,0.12
63,1384,0.03
63,1384,0.12
64,32,0.1
64,32,0.07
64,59,0.11
64,59,0.17
64,59,0.08
64,60,0.25
64,60,0.17
64,525,0.24
64,526,0.25
64,526,0.32
64,526,0.04
64,678,0.13
64,683,0.08
64,687,0.07
64,687,0.07
64,801,0.18
64,840,0.22
64,841,0.1
64,841,0.16
64,854,0.17
64,859,0.04
64,859,0.12
64,867,0.34
64,867,0.28
64,920,0.1
64,920,0.16
64,923,0.04
64,923,0.1
64,937,0.06
64,937,0.14
64,937,0.04
64,939,0.14
64,939,0.05
64,943,0.06
64,944,0.15
64,944,0.06
64,944,0.03
64,944,0.05
64,959,0.17
64,963,0.1
64,975,0.1
64,976,0.07
64,976,0.07
64,988,0.01
64,988,0.05
64,989,0.03
64,989,0.04
64,989,0.01
64,991,0.16
64,1041,0.09
64,1041,0.15
64,1043,0.1
64,1045,0.17
64,1047,0.14
64,1052,0.04
64,1052,0.05
64,1054,0.03
64,1063,0.22
64,1063,0.12
64,1066,0.13
64,1112,0.23
64,1126,0.2
64,1128,0.12
64,1128,0.08
64,1144,0.21
64,1144,0.13
64,1144,0.14
64,1150,0.16
64,1164,0.12
64,1165,0.14
64,1280,0.03
64,1280,0.12
64,1280,0.01
64,1280,0.12
64,1297,0.12
64,1297,0.13
64,1298,0.25
64,1317,0.12
64,1317,0.12
64,1317,0.03
64,1327,0.12
64,1413,0.37
64,1413,0.12
65,609,0.18
65,610,0.01
65,610,0.28
65,611,0.12
65,612,0.12
65,620,0.12
65,648,0.19
65,648,0.04
65,649,0.19
65,702,0.2
65,705,0.19
65,712,0.06
65,716,0.12
65,716,0.12
65,717,0.15
65,717,0.14
65,717,0.77
65,803,0.12
65,1313,0.15
65,1322,0.16
65,1322,0.03
65,1322,0.17
65,1322,0.09
65,1322,0.04
65,1345,0.05
65,1389,0.36
65,1389,0.14
65,1392,0.12
65,1392,0.15
65,1394,0.03
65,1394,0.12
65,1395,0.06
65,1395,0.12
65,1395,0.16
65,1396,0.12
66,716,0.24
66,718,0.16
66,719,0.18
66,719,0.12
66,721,0.1
66,721,0.12
66,723,0.14
66,725,0.12
66,725,0.03
66,754,0.12
66,792,0.12
66,794,0.15
66,797,0.01
66,797,0.12
66,811,0.13
66,811,0.04
66,866,0.09
66,870,0.15
66,889,0.12
66,889,0.13
66,895,0.02
66,1004,0.46
66,1013,0.14
66,1013,0.18
66,1013,0.12
66,1026,0.13
66,1027,0.16
66,1032,0.31
66,1033,0.15
66,1056,0.09
66,1056,0.07
66,1059,0.03
66,1059,0.12
66,1059,0.03
66,1059,0.12
66,1075,0.14
66,1092,0.14
66,1093,0.1
66,1128,0.03
66,1128,0.12
66,1202,0.12
66,1202,0.18
66,1203,0.08
66,1204,0.16
66,1204,0.12
66,1207,0.34
66,1207,0.07
66,1208,0.13
66,1208,0.07
66,1216,0.12
66,1246,0.19
66,1247,0.07
66,1263,0.14
66,1263,0.12
66,1264,0.08
66,1268,0.12
66,1373,0.01
66,1373,0.02
66,1374,0.17
66,1378,0.12
66,1378,0.12
66,1381,0.35
66,1381,0.03
66,1382,0.47
66,1406,0.07
66,1414,0.08
66,1416,0.19
66,1416,0.01
66,1417,0.02
66,1421,0.17
66,1422,0.12
66,1423,0.06
66,1424,0.01
66,1424,0.09
66,1424,0.12
66,1424,0.09
66,1425,0.02
66,1426,0.06
67,4,0.07
67,4,0.03
67,5,0.25
67,5,0.04
67,12,0.07
67,12,0.12
67,65,0.07
67,65,0.06
67,66,0.14
67,123,0.18
67,123,0.13
67,153,0.12
67,153,0.04
67,153,0.06
67,787,0.27
67,1102,0.03
67,1103,0.01
67,1113,0.13
67,1113,0.13
67,1156,0.12
67,1172,0.12
68,85,0.18
68,85,0.05
68,117,0.12
68,151,0.12
68,163,0.12
68,163,0.13
68,177,0.04
68,177,0.12
68,177,0.04
68,177,0.12
68,180,0.12
68,561,0.13
68,566,0.03
68,570,0.17
68,570,0.04
68,591,0.12
68,906,0.12
68,906,0.12
68,907,0.05
68,908,0.09
68,1015,0.15
68,1015,0.1
68,1016,0.09
68,1016,0.04
68,1016,0.1
68,1016,0.14
68,1017,0.36
68,1017,0.05
68,1017,0.04
68,1019,0.18
68,1019,0.15
68,1020,0.46
68,1020,0.28
68,1021,0.06
68,1029,0.12
68,1032,0.21
68,1032,0.09
68,1032,0.1
68,1035,0.29
68,1036,0.11
68,1037,0.32
68,1037,0.04
68,1037,0.09
68,1041,0.06
68,1041,0.13
68,1042,0.07
68,1043,0.13
68,1043,0.17
68,1043,0.12
68,1044,0.12
68,1055,0.13
68,1055,0.12
68,1063,0.1
68,1083,0.01
68,1083,0.1
68,1084,0.17
68,1084,0.1
68,1118,0.09
68,1118,0.04
68,1118,0.16
68,1118,0.02
68,1119,0.14
68,1119,0.14
68,1123,0.09
68,1123,0.12
68,1123,0.17
68,1124,0.34
68,1125,0.15
68,1125,0.04
68,1130,0.15
68,1130,0.01
68,1145,0.09
68,1145,0.1
68,1145,0.12
68,1146,0.06
68,1146,0.09
68,1147,0.04
68,1147,0.1
68,1147,0.12
68,1148,0.14
68,1148,0.03
68,1148,0.06
68,1149,0.21
68,1149,0.13
68,1149,0.13
68,1167,0.09
68,1170,0.07
68,1171,0.1
68,1400,0.04
68,1400,0.07
68,1401,0.09
69,22,0.73
69,22,0.45
69,26,0.15
69,26,0.07
69,27,0.1
69,27,0.07
69,28,0.06
69,28,0.07
69,30,0.2
69,43,0.29
69,43,0.06
69,44,0.21
69,44,0.28
69,45,0.36
69,46,0.24
69,53,0.01
69,56,0.1
69,58,0.04
69,58,0.01
69,72,0.15
69,72,0.1
69,158,0.14
69,158,0.06
69,646,0.12
69,646,0.08
69,646,0.12
69,653,0.13
69,653,0.12
69,662,0.12
69,873,0.12
69,873,0.13
69,878,0.06
69,878,0.12
69,879,0.12
69,886,0.14
69,900,0.17
69,901,0.12
69,901,0.12
69,901,0.07
69,908,0.12
69,908,0.12
69,908,0.12
69,908,0.01
69,908,0.01
69,908,0.01
69,1138,0.06
69,1144,0.03
69,1206,0.16
69,1208,0.01
69,1209,0.01
69,1252,0.17
69,1252,0.18
69,1252,0.12
69,1252,0.01
70,26,0.06
70,29,0.01
70,38,0.13
70,67,0.19
70,67,0.14
70,67,0.09
70,124,0.2
70,125,0.24
70,125,0.03
70,127,0.2
70,127,0.12
70,172,0.12
70,187,0.09
70,187,0.12
70,810,0.08
70,811,0.12
70,812,0.02
70,821,0.04
70,822,0.06
70,823,0.17
70,823,0.12
70,824,0.02
70,826,0.12
70,832,0.07
70,832,0.03
70,832,0.11
70,833,0.28
70,834,0.04
70,835,0.15
70,835,0.1
70,835,0.08
70,835,0.07
70,836,0.07
70,836,0.16
70,838,0.8
70,839,0.2
70,863,0.15
70,863,0.06
70,863,0.06
70,863,0.11
70,863,0.17
70,864,0.2
70,864,0.15
70,867,0.03
70,870,0.09
70,870,0.06
70,871,0.04
70,871,0.52
70,871,0.15
70,872,0.17
70,872,0.46
70,872,0.07
70,874,0.14
70,877,0.21
70,877,0.27
70,880,0.17
70,910,0.51
70,911,0.42
70,911,0.1
70,912,0.18
70,913,0.2
70,914,0.29
70,916,0.41
70,921,2.67
70,929,0.39
70,1005,0.12
70,1025,0.17
70,1109,0.06
70,1109,0.12
70,1135,0.13
70,1203,0.18
70,1203,0.11
70,1204,0.07
70,1221,0.06
70,1240,0.41
70,1245,0.08
70,1245,0.1
70,1330,0.09
70,1330,0.11
70,1330,0.11
70,1330,0.28
70,1416,0.13
70,1417,0.12
70,1417,0.12
71,278,0.17
71,624,0.07
71,929,0.21
71,929,0.13
71,1151,0.15
71,1153,0.16
71,1153,0.08
71,1154,0.0
71,1180,0.02
71,1180,0.03
71,1182,0.12
71,1182,0.04
71,1202,0.13
71,1211,0.12
71,1290,0.08
71,1291,0.08
71,1291,0.16
71,1292,0.06
71,1292,0.1
71,1292,0.11
71,1292,0.14
71,1293,0.08
71,1310,0.01
71,1360,0.13
71,1360,0.07
71,1360,0.01
71,1361,0.03
72,731,0.04
72,731,0.12
72,742,0.15
72,754,0.01
72,754,0.12
72,978,0.15
72,978,0.06
72,978,0.12
72,991,0.12
72,991,0.01
72,994,0.1
72,994,0.12
72,1004,0.52
72,1142,0.11
72,1187,0.12
72,1207,0.23
72,1207,0.12
72,1304,0.06
72,1406,0.12
72,1406,0.21
72,1406,0.17
73,21,0.13
73,85,0.05
73,211,0.13
73,263,0.08
73,264,0.07
73,884,0.17
73,1058,0.23
73,1078,0.12
74,2,0.15
74,622,0.04
74,622,0.01
74,627,0.07
74,638,0.08
74,638,0.13
74,772,0.43
74,772,0.12
74,783,0.33
74,783,0.12
74,784,0.07
74,784,0.17
74,784,0.13
74,784,0.06
74,784,0.09
74,785,0.07
74,886,0.35
74,886,0.1
74,886,0.11
74,887,0.23
74,889,0.09
74,889,0.17
74,889,0.08
74,889,0.1
74,897,0.15
74,897,0.23
74,897,0.12
74,1035,0.06
74,1038,0.23
74,1094,0.08
74,1094,0.21
74,1095,0.32
74,1096,0.05
74,1096,0.1
74,1096,0.14
74,1096,0.04
74,1096,0.12
74,1097,0.07
74,1099,0.02
74,1100,0.19
74,1100,0.11
74,1124,0.13
74,1180,0.12
74,1180,0.12
74,1181,0.14
74,1181,0.1
74,1260,0.12
74,1260,0.13
74,1302,0.09
74,1309,0.43
74,1316,0.12
74,1317,0.12
74,1321,0.12
74,1332,0.07
74,1333,0.17
74,1333,0.1
74,1333,0.07
74,1333,0.15
74,1410,0.12
75,41,0.17
75,42,0.15
75,44,0.21
75,44,0.09
75,709,0.16
75,709,0.04
75,714,0.12
75,779,0.04
75,779,0.1
75,779,0.1
75,779,0.09
75,779,0.14
75,780,0.19
75,916,0.04
75,918,0.24
75,918,0.09
75,918,0.09
75,919,0.25
75,919,0.01
75,919,0.03
75,921,0.14
75,922,0.16
75,923,0.42
75,995,0.14
75,995,0.18
75,1001,0.19
75,1085,0.19
75,1086,0.13
75,1128,0.14
75,1129,0.01
75,1129,0.05
75,1129,0.13
75,1130,0.32
75,1131,0.28
75,1132,0.14
75,1133,0.05
75,1133,0.12
75,1133,0.25
75,1133,0.06
75,1135,0.12
75,1135,0.12
75,1136,0.17
75,1137,0.15
75,1137,0.58
75,1138,0.07
75,1138,0.12
75,1139,0.06
75,1139,0.14
75,1139,0.04
75,1159,0.02
75,1160,0.09
75,1160,0.19
75,1170,0.24
75,1171,0.07
75,1172,0.14
75,1173,0.42
75,1173,0.14
75,1174,0.04
75,1174,0.12
75,1174,0.12
75,1174,0.04
75,1177,0.15
75,1224,0.05
75,1324,0.25
75,1330,0.02
75,1330,0.07
75,1330,0.06
75,1331,0.11
75,1332,0.09
75,1347,0.23
75,1366,0.15
75,1368,0.05
75,1368,0.2
75,1390,0.06
76,148,0.02
76,807,0.19
76,807,0.06
76,812,2.38
76,817,0.25
76,818,0.08
76,820,0.17
76,825,0.21
76,829,1.54
76,838,0.07
76,838,0.04
76,838,0.18
76,839,0.17
76,839,0.04
76,841,0.32
76,841,0.12
76,842,0.06
76,847,0.11
76,847,0.1
76,848,0.31
76,849,0.34
76,849,0.09
76,850,0.36
76,850,0.04
76,856,0.14
76,856,0.12
76,859,0.38
76,859,0.01
76,896,0.17
76,896,0.07
76,1065,0.07
76,1098,0.14
76,1098,0.16
76,1098,0.14
76,1100,0.51
76,1101,0.09
76,1105,0.78
76,1105,0.06
76,1105,0.12
76,1106,0.07
76,1107,0.15
76,1107,0.12
76,1107,0.14
76,1157,0.15
76,1236,0.29
76,1236,0.16
76,1237,0.18
76,1238,0.24
76,1239,0.24
76,1239,0.1
76,1239,0.33
76,1248,0.19
76,1296,0.73
76,1297,0.1
76,1297,0.06
76,1297,0.13
76,1298,0.29
76,1346,0.15
77,1,0.13
77,70,0.13
77,70,0.13
77,102,0.12
77,982,0.35
77,988,0.12
77,989,0.08
77,989,0.12
77,992,0.12
77,997,0.04
77,997,0.12
77,997,0.04
77,997,0.12
77,1079,0.15
77,1079,0.13
77,1204,0.12
77,1204,0.04
77,1435,0.17
78,22,0.06
78,24,0.38
78,25,0.12
78,29,0.2
78,67,0.13
78,169,0.12
78,171,0.19
78,709,0.07
78,709,0.01
78,787,0.13
78,1094,0.25
78,1134,0.14
78,1206,0.22
78,1250,0.33
78,1250,0.11
78,1274,0.15
78,1299,0.12
78,1301,0.12
78,1301,0.12
78,1301,0.07
78,1301,0.07
78,1302,0.12
78,1302,0.07
78,1388,0.22
78,1388,0.06
79,45,0.12
79,45,0.12
79,80,0.21
79,80,0.45
79,83,0.37
79,101,0.12
79,101,0.12
79,677,0.13
79,677,0.12
79,677,0.34
79,678,0.08
79,678,0.37
79,679,0.44
79,679,0.11
79,680,0.27
79,681,0.27
79,681,0.02
79,682,0.08
79,683,0.09
79,683,0.35
79,686,0.08
79,693,0.14
79,713,0.12
79,940,0.09
79,992,0.39
79,992,0.12
79,993,0.03
79,995,0.12
79,995,0.12
79,999,0.15
79,1182,0.13
79,1182,0.13
79,1182,0.13
79,1319,0.4
79,1329,0.12
79,1409,0.75
79,1409,0.07
79,1410,0.18
79,1410,0.24
79,1412,0.22
80,3,0.19
80,5,0.08
80,489,0.12
80,489,0.03
80,499,0.12
80,616,0.22
80,924,1.61
80,924,0.1
80,924,0.1
80,925,0.25
80,925,0.18
80,925,0.13
80,926,0.24
80,927,0.22
80,929,0.74
80,929,0.17
80,930,0.27
80,930,0.17
80,930,0.12
80,931,0.15
80,931,0.49
80,942,0.45
80,942,0.28
80,942,0.24
80,942,0.07
80,943,0.1
80,946,0.77
80,946,0.15
80,946,0.12
80,947,0.14
80,947,0.15
80,947,0.43
80,948,0.07
80,948,0.07
80,948,0.38
80,949,0.21
80,950,0.15
80,950,0.01
80,951,0.36
80,951,0.23
80,951,0.3
80,952,0.24
80,953,0.32
80,958,0.53
81,225,0.12
81,236,0.15
81,543,0.08
81,643,0.07
81,643,0.12
81,643,0.26
81,643,0.04
81,644,0.04
81,1118,0.12
81,1118,0.14
81,1152,0.13
81,1152,0.12
81,1152,0.12
81,1168,0.07
81,1169,0.09
81,1173,0.15
81,1173,0.22
81,1174,0.15
81,1228,0.12
81,1232,0.21
81,1235,0.06
81,1235,0.18
81,1238,0.15
81,1240,0.34
81,1315,0.36
81,1316,0.17
81,1317,0.02
81,1317,0.32
81,1317,0.12
81,1318,0.06
81,1318,0.04
81,1321,0.11
81,1321,0.27
81,1321,0.26
81,1351,0.02
81,1351,0.11
81,1351,0.08
81,1368,0.43
81,1368,0.01
81,1368,0.01
81,1368,0.12
81,1380,0.12
81,1380,0.09
81,1382,0.12
81,1385,0.1
81,1385,0.1
81,1386,0.0
81,1386,0.26
81,1388,0.15
81,1388,0.04
81,1417,0.12
82,264,0.09
82,265,0.22
82,265,0.12
82,267,0.17
82,579,0.15
82,579,0.17
82,1028,0.26
82,1028,0.28
82,1028,0.1
82,1029,0.1
82,1290,0.16
82,1305,0.06
82,1307,0.18
82,1347,0.2
82,1407,0.07
82,1414,0.13
83,29,0.07
83,32,0.06
83,126,0.05
83,968,0.14
83,968,0.03
83,1212,0.14
83,1384,0.07
83,1385,0.19
83,1385,0.09
83,1396,0.08
83,1396,0.12
83,1427,0.12
83,1428,0.12
83,1438,0.12
84,4,0.12
84,6,0.12
84,12,0.14
84,12,0.21
84,60,0.16
84,60,0.12
84,113,0.06
84,118,0.18
84,242,0.12
84,292,0.43
84,812,0.22
84,906,0.13
84,920,0.12
84,920,0.14
84,920,0.13
84,940,0.03
84,961,0.1
84,1133,0.01
84,1190,0.17
84,1190,0.46
84,1417,0.24
84,1417,0.12
84,1417,0.21
84,1417,0.12
84,1417,0.21
84,1417,0.12
84,1417,0.02
84,1418,0.59
84,1432,0.02
84,1434,0.2
84,1436,0.34
84,1436,0.14
85,2,0.32
85,25,0.14
85,49,0.04
85,49,0.01
85,49,0.02
85,50,0.07
85,50,0.07
85,50,0.04
85,50,0.11
85,51,0.05
85,51,0.05
85,51,0.07
85,52,0.2
85,52,0.02
85,101,0.15
85,101,0.12
85,101,0.12
85,101,0.12
85,256,0.05
85,637,0.18
85,637,0.12
85,645,0.17
85,1049,0.03
85,1051,0.61
85,1051,0.16
85,1055,0.02
85,1055,0.05
85,1058,0.3
85,1074,0.07
85,1075,0.32
85,1082,0.18
85,1104,0.01
85,1104,0.07
85,1150,0.07
85,1182,0.13
85,1344,0.12
86,1191,0.24
86,1191,0.12
86,1191,0.15
86,1191,0.12
86,1199,0.04
86,1221,0.12
86,1309,0.11
86,1310,0.08
86,1331,0.33
86,1411,0.04
86,1411,0.12
86,1415,0.14
86,1415,0.12
86,1416,0.15
87,45,0.17
87,558,0.33
87,559,0.24
87,559,0.1
87,594,0.03
87,594,0.07
87,609,0.13
87,610,0.32
87,610,0.26
87,611,0.08
87,800,0.11
87,800,0.04
87,800,0.08
87,801,0.05
87,856,0.18
87,856,0.12
87,913,0.02
87,913,0.17
87,954,0.03
87,954,0.01
87,978,0.21
87,978,0.12
87,1083,0.14
87,1091,0.09
87,1100,0.12
87,1149,0.1
87,1149,0.16
87,1152,1.42
87,1155,0.14
87,1156,0.02
87,1156,0.04
87,1157,0.14
87,1157,0.09
87,1160,0.28
87,1161,0.1
87,1161,0.07
87,1161,0.06
87,1163,0.15
87,1163,0.07
87,1179,0.12
87,1181,0.09
87,1181,0.12
87,1184,0.12
87,1184,0.16
87,1185,0.1
87,1185,0.1
87,1347,0.05
87,1347,0.13
87,1347,0.01
87,1349,0.53
87,1349,0.1
87,1349,0.09
87,1349,0.27
87,1350,0.13
87,1350,0.07
87,1351,0.29
87,1351,0.07
87,1351,0.06
87,1352,0.37
87,1352,0.15
87,1352,0.16
87,1353,0.3
87,1354,0.39
87,1354,0.27
87,1355,0.32
87,1355,0.06
87,1355,0.26
87,1361,0.23
87,1362,0.49
87,1362,0.07
87,1363,0.11
87,1363,0.48
87,1363,0.11
87,1364,0.06
87,1364,0.26
87,1364,0.22
87,1365,0.13
87,1365,0.25
87,1365,0.12
87,1396,0.2
87,1396,0.12
87,1427,0.11
87,1427,0.12
87,1437,0.14
87,1437,0.12
87,1437,0.08
87,1437,0.12
88,39,0.08
88,39,0.12
88,95,0.09
88,625,0.04
88,1020,0.04
88,1021,0.13
88,1098,0.13
88,1098,0.1
88,1099,0.15
88,1099,0.04
88,1101,0.17
88,1101,0.15
88,1106,0.2
88,1106,0.12
88,1142,0.14
88,1143,0.14
88,1143,0.08
88,1143,0.02
88,1145,0.21
88,1146,0.04
88,1146,0.08
88,1147,0.23
88,1147,0.06
88,1148,0.35
88,1149,0.69
88,1153,0.14
88,1169,0.13
88,1169,0.1
88,1169,0.06
88,1169,0.12
88,1170,0.16
88,1170,0.17
88,1171,0.52
88,1171,0.07
88,1172,0.1
88,1177,0.2
88,1177,0.13
88,1177,0.18
88,1178,0.29
88,1179,0.17
88,1179,0.22
88,1179,0.23
88,1186,0.23
88,1186,0.12
88,1187,0.61
88,1187,0.31
88,1188,0.12
88,1188,0.27
88,1189,0.07
88,1189,0.27
88,1189,0.23
88,1189,0.11
88,1199,0.36
88,1264,0.13
88,1284,0.14
88,1287,0.19
88,1287,0.12
88,1288,0.12
88,1327,0.01
88,1328,0.31
89,107,0.12
89,572,0.19
89,572,0.13
89,859,0.13
89,1112,0.15
89,1114,0.07
89,1115,0.02
89,1247,0.09
89,1250,0.54
89,1251,0.14
89,1251,0.13
89,1252,0.63
89,1252,0.15
90,60,0.28
90,1118,0.08
90,1300,0.13
90,1300,0.1
90,1300,0.1
90,1313,0.15
90,1313,0.18
90,1313,0.12
90,1313,0.12
90,1394,0.14
90,1394,0.07
91,522,0.18
91,522,0.13
91,524,0.12
91,599,0.12
91,599,0.12
91,599,0.05
91,599,0.05
91,941,0.15
91,941,0.12
92,30,0.07
92,30,0.14
92,42,0.06
92,42,0.01
92,43,0.21
92,43,0.15
92,43,0.08
92,43,0.01
92,43,0.13
92,44,0.16
92,49,0.05
92,768,0.05
92,768,0.11
92,770,0.25
92,770,0.02
92,771,0.15
92,771,0.22
92,772,0.09
92,772,0.26
92,772,0.18
92,773,0.18
92,773,0.08
92,773,0.2
92,774,1.06
92,775,0.06
92,775,0.11
92,775,0.23
92,776,0.06
92,776,0.19
92,776,0.12
92,776,0.15
92,799,0.1
92,799,0.12
92,813,0.15
92,813,0.12
92,852,0.12
92,852,0.15
92,884,0.03
92,899,0.12
92,1031,0.12
92,1105,0.18
92,1250,0.28
92,1251,0.37
92,1251,0.15
92,1251,0.11
92,1252,0.15
92,1357,0.12
92,1357,0.05
92,1421,0.17
93,41,0.18
93,41,0.12
93,210,0.1
93,211,0.17
93,217,0.14
93,232,0.14
93,703,0.07
93,703,0.12
93,724,0.03
93,724,0.19
93,727,0.18
93,735,0.1
93,791,0.02
93,792,0.44
93,793,0.1
93,799,0.11
93,807,0.07
93,807,0.12
93,807,0.08
93,807,0.12
93,807,0.07
93,807,0.07
93,1045,0.17
93,1046,0.05
93,1048,0.2
93,1049,0.14
93,1049,0.1
93,1061,0.13
93,1061,0.17
93,1061,0.09
93,1079,0.12
93,1080,0.12
93,1080,0.12
93,1118,0.12
93,1385,0.08
93,1385,0.12
93,1424,0.02
93,1424,0.03
94,1,0.14
94,11,0.23
94,68,0.12
94,85,0.12
94,117,0.18
94,117,0.12
94,123,0.09
94,123,0.04
94,123,0.34
94,221,0.17
94,996,0.1
94,996,0.12
